#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
COR15B	ICE1	3702.AT2G42530.1	3702.AT3G26744.1	0	0	0	0	0	0	0	0.441	0.441
COR15B	LTI65	3702.AT2G42530.1	3702.AT5G52300.1	0	0	0	0	0.100	0	0	0.637	0.659
COR15B	KIN2	3702.AT2G42530.1	3702.AT5G15970.1	0	0	0	0	0.321	0	0	0.691	0.781
COR15B	LTI78	3702.AT2G42530.1	3702.AT5G52310.1	0	0	0	0	0.422	0	0	0.846	0.907
COR47	EMB1586	3702.AT1G20440.1	3702.AT1G12770.1	0	0	0	0	0	0	0	0.417	0.416
COR47	NHX1	3702.AT1G20440.1	3702.AT5G27150.1	0	0	0	0	0	0	0	0.400	0.400
COR47	NAC019	3702.AT1G20440.1	3702.AT1G52890.1	0	0	0	0	0.170	0	0	0.310	0.402
COR47	PRH75	3702.AT1G20440.1	3702.AT5G62190.1	0	0	0	0	0	0	0	0.446	0.446
COR47	LOS4	3702.AT1G20440.1	3702.AT3G53110.1	0	0	0	0	0	0	0	0.450	0.450
COR47	MYB2	3702.AT1G20440.1	3702.AT2G47190.1	0	0	0	0	0	0	0	0.463	0.463
COR47	RCI2A	3702.AT1G20440.1	3702.AT3G05880.1	0	0	0	0	0.190	0	0	0.373	0.470
COR47	STZ	3702.AT1G20440.1	3702.AT1G27730.1	0	0	0	0	0	0	0	0.490	0.489
COR47	bZIP	3702.AT1G20440.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.520	0.520
COR47	P5CS1	3702.AT1G20440.1	3702.AT2G39800.1	0	0	0	0	0.111	0	0	0.527	0.561
COR47	RHL41	3702.AT1G20440.1	3702.AT5G59820.1	0	0	0	0	0	0	0	0.565	0.565
COR47	SIZ1	3702.AT1G20440.1	3702.AT5G60410.2	0	0	0	0	0	0	0	0.580	0.580
COR47	MYB15	3702.AT1G20440.1	3702.AT3G23250.1	0	0	0	0	0	0	0	0.581	0.581
COR47	HOS1	3702.AT1G20440.1	3702.AT2G39810.1	0	0	0	0	0	0	0	0.581	0.581
COR47	RD26	3702.AT1G20440.1	3702.AT4G27410.3	0	0	0	0	0.204	0	0	0.519	0.600
COR47	ECHID	3702.AT1G20440.1	3702.AT1G60550.1	0	0	0	0	0	0	0	0.640	0.640
COR47	NCED3	3702.AT1G20440.1	3702.AT3G14440.1	0	0	0	0	0.150	0	0	0.596	0.641
COR47	RD20	3702.AT1G20440.1	3702.AT2G33380.1	0	0	0	0	0.170	0	0	0.619	0.670
COR47	ICE1	3702.AT1G20440.1	3702.AT3G26744.1	0	0	0	0	0	0	0	0.732	0.732
COR47	DREB2A	3702.AT1G20440.1	3702.AT5G05410.1	0	0	0	0	0.086	0	0	0.750	0.761
COR47	ERD10	3702.AT1G20440.1	3702.AT1G20450.1	0	0	0	0.950	0.863	0	0	0.952	0.869
COR47	RD22	3702.AT1G20440.1	3702.AT5G25610.1	0	0	0	0	0	0	0	0.872	0.872
COR47	LTI65	3702.AT1G20440.1	3702.AT5G52300.1	0	0	0	0	0.087	0	0	0.872	0.878
COR47	KIN2	3702.AT1G20440.1	3702.AT5G15970.1	0	0	0	0	0.155	0	0	0.878	0.892
COR47	LTI78	3702.AT1G20440.1	3702.AT5G52310.1	0	0	0	0	0.544	0	0	0.962	0.981
CUC2	bZIP	3702.AT5G53950.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.638	0.638
CUC2	SRO1	3702.AT5G53950.1	3702.AT2G35510.1	0	0	0	0	0	0	0	0.436	0.436
CUC2	ZAT6	3702.AT5G53950.1	3702.AT5G04340.1	0	0	0	0	0	0	0	0.616	0.616
CUC2	DREB2A	3702.AT5G53950.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.445	0.445
CUC2	ERD1	3702.AT5G53950.1	3702.AT5G51070.1	0	0	0	0	0	0	0	0.566	0.566
DJ1B	HSP90.1	3702.AT1G53280.1	3702.AT5G52640.1	0.083	0	0	0	0.046	0.064	0.157	0.277	0.409
DJ1B	P5CS1	3702.AT1G53280.1	3702.AT2G39800.1	0.190	0	0	0	0	0	0.326	0.054	0.438
DJ1B	DREB2A	3702.AT1G53280.1	3702.AT5G05410.1	0	0	0	0	0	0.500	0	0	0.499
DJ1B	SIZ1	3702.AT1G53280.1	3702.AT5G60410.2	0	0	0	0	0	0.082	0.638	0.161	0.696
DOG1	KIN11	3702.AT5G45830.1	3702.AT3G29160.1	0	0	0	0	0	0	0	0.454	0.454
DOG1	DREB2A	3702.AT5G45830.1	3702.AT5G05410.1	0	0	0	0	0	0.499	0	0	0.499
DREB2A	IMPA-6	3702.AT5G05410.1	3702.AT1G02690.2	0	0	0	0	0	0.499	0	0	0.499
DREB2A	DRIP1	3702.AT5G05410.1	3702.AT1G06770.1	0	0	0	0	0	0.597	0	0.889	0.953
DREB2A	NF-YC10	3702.AT5G05410.1	3702.AT1G07980.1	0	0	0	0	0	0	0	0.513	0.513
DREB2A	EMB1586	3702.AT5G05410.1	3702.AT1G12770.1	0	0	0	0	0	0	0	0.515	0.515
DREB2A	ERD10	3702.AT5G05410.1	3702.AT1G20450.1	0	0	0	0	0	0	0	0.542	0.542
DREB2A	emb1507	3702.AT5G05410.1	3702.AT1G20960.1	0	0	0	0	0	0.500	0	0	0.499
DREB2A	IGMT4	3702.AT5G05410.1	3702.AT1G21130.1	0	0	0	0	0.086	0.500	0	0	0.523
DREB2A	SRO2	3702.AT5G05410.1	3702.AT1G23550.1	0	0	0	0	0	0	0	0.437	0.437
DREB2A	PFT1	3702.AT5G05410.1	3702.AT1G25540.1	0	0	0	0	0	0.828	0	0.844	0.972
DREB2A	TAF4B	3702.AT5G05410.1	3702.AT1G27720.1	0	0	0	0	0	0	0	0.529	0.529
DREB2A	STZ	3702.AT5G05410.1	3702.AT1G27730.1	0	0	0	0	0.281	0	0	0.637	0.727
DREB2A	IMD3	3702.AT5G05410.1	3702.AT1G31180.1	0	0	0	0	0	0.500	0	0	0.499
DREB2A	NFD3	3702.AT5G05410.1	3702.AT1G31817.1	0	0	0	0	0	0.500	0	0	0.499
DREB2A	RCD1	3702.AT5G05410.1	3702.AT1G32230.1	0	0	0	0	0	0.799	0	0.963	0.992
DREB2A	HSFA1D	3702.AT5G05410.1	3702.AT1G32330.1	0	0	0	0	0	0	0	0.583	0.583
DREB2A	MYC2	3702.AT5G05410.1	3702.AT1G32640.1	0	0	0	0	0.165	0	0	0.580	0.634
DREB2A	NAC13	3702.AT5G05410.1	3702.AT1G32870.1	0	0	0	0	0.108	0	0	0.447	0.485
DREB2A	RTV1	3702.AT5G05410.1	3702.AT1G49480.1	0	0	0	0	0	0	0	0.589	0.589
DREB2A	NAC019	3702.AT5G05410.1	3702.AT1G52890.1	0	0	0	0	0.140	0	0	0.621	0.661
DREB2A	ECHID	3702.AT5G05410.1	3702.AT1G60550.1	0	0	0	0	0	0	0	0.418	0.418
DREB2A	FBS1	3702.AT5G05410.1	3702.AT1G61340.2	0	0	0	0	0.397	0	0	0.098	0.432
DREB2A	RBOHF	3702.AT5G05410.1	3702.AT1G64060.1	0	0	0	0	0	0	0	0.414	0.414
DREB2A	HSFA8	3702.AT5G05410.1	3702.AT1G67970.1	0	0	0	0	0.167	0	0	0.388	0.468
DREB2A	XYL1	3702.AT5G05410.1	3702.AT1G68560.1	0	0	0	0	0	0.500	0	0	0.499
DREB2A	bZIP	3702.AT5G05410.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.747	0.747
DREB2A	WRKY57	3702.AT5G05410.1	3702.AT1G69310.1	0	0	0	0	0	0	0	0.413	0.412
DREB2A	ZFHD1	3702.AT5G05410.1	3702.AT1G69600.1	0	0	0	0	0	0	0	0.721	0.721
DREB2A	KUP6	3702.AT5G05410.1	3702.AT1G70300.1	0	0	0	0	0.057	0.500	0	0	0.508
DREB2A	HSP101	3702.AT5G05410.1	3702.AT1G74310.1	0	0	0	0	0.184	0	0	0.638	0.692
DREB2A	NAC032	3702.AT5G05410.1	3702.AT1G77450.1	0	0	0	0	0.203	0	0	0.290	0.410
DREB2A	WRKY40	3702.AT5G05410.1	3702.AT1G80840.1	0	0	0	0	0.224	0	0	0.580	0.660
DREB2A	SOS1	3702.AT5G05410.1	3702.AT2G01980.1	0	0	0	0	0	0	0	0.644	0.644
DREB2A	NRPB3	3702.AT5G05410.1	3702.AT2G15430.1	0	0	0	0	0	0.602	0	0.308	0.712
DREB2A	HSFA2	3702.AT5G05410.1	3702.AT2G26150.1	0	0	0	0	0.207	0	0	0.789	0.825
DREB2A	PLL4	3702.AT5G05410.1	3702.AT2G28890.1	0	0	0	0	0	0	0	0.461	0.461
DREB2A	WRKY25	3702.AT5G05410.1	3702.AT2G30250.1	0	0	0	0	0.111	0	0	0.393	0.437
DREB2A	DRIP2	3702.AT5G05410.1	3702.AT2G30580.1	0	0	0	0	0	0.500	0	0.875	0.935
DREB2A	RD20	3702.AT5G05410.1	3702.AT2G33380.1	0	0	0	0	0	0	0	0.625	0.625
DREB2A	SKL2	3702.AT5G05410.1	3702.AT2G35500.1	0	0	0	0	0	0.500	0	0	0.499
DREB2A	SRO1	3702.AT5G05410.1	3702.AT2G35510.1	0	0	0	0	0	0.500	0	0.709	0.848
DREB2A	WRKY33	3702.AT5G05410.1	3702.AT2G38470.1	0	0	0	0	0.205	0	0	0.461	0.553
DREB2A	P5CS1	3702.AT5G05410.1	3702.AT2G39800.1	0	0	0	0	0	0	0	0.741	0.741
DREB2A	HOS1	3702.AT5G05410.1	3702.AT2G39810.1	0	0	0	0	0	0	0	0.524	0.524
DREB2A	NAC042	3702.AT5G05410.1	3702.AT2G43000.1	0	0	0	0	0.079	0	0	0.616	0.631
DREB2A	WRKY46	3702.AT5G05410.1	3702.AT2G46400.1	0	0	0	0	0.108	0	0	0.479	0.515
DREB2A	GolS1	3702.AT5G05410.1	3702.AT2G47180.1	0	0	0	0	0	0	0	0.549	0.549
DREB2A	MYB2	3702.AT5G05410.1	3702.AT2G47190.1	0	0	0	0	0.061	0	0	0.752	0.757
DREB2A	KIN10	3702.AT5G05410.1	3702.AT3G01090.2	0	0	0	0	0	0	0	0.441	0.441
DREB2A	HSFA1E	3702.AT5G05410.1	3702.AT3G02990.1	0	0	0	0	0	0	0	0.636	0.636
DREB2A	PTAC3	3702.AT5G05410.1	3702.AT3G04260.1	0	0	0	0	0	0.500	0	0	0.499
DREB2A	RCI2A	3702.AT5G05410.1	3702.AT3G05880.1	0	0	0	0	0	0	0	0.427	0.426
DREB2A	NAC053	3702.AT5G05410.1	3702.AT3G10500.1	0	0	0	0	0.201	0	0	0.342	0.451
DREB2A	HSP70	3702.AT5G05410.1	3702.AT3G12580.1	0	0	0	0	0.117	0	0	0.616	0.646
DREB2A	NCED3	3702.AT5G05410.1	3702.AT3G14440.1	0	0	0	0	0.111	0	0	0.671	0.695
DREB2A	ZF2	3702.AT5G05410.1	3702.AT3G19580.1	0	0	0	0	0.315	0	0	0.309	0.506
DREB2A	HSFA6B	3702.AT5G05410.1	3702.AT3G22830.1	0	0	0	0	0.080	0	0	0.626	0.641
DREB2A	MYB15	3702.AT5G05410.1	3702.AT3G23250.1	0	0	0	0	0.167	0	0	0.500	0.565
DREB2A	MBF1C	3702.AT5G05410.1	3702.AT3G24500.1	0	0	0	0	0.172	0	0	0.681	0.724
DREB2A	HSFC1	3702.AT5G05410.1	3702.AT3G24520.1	0	0	0	0	0	0	0	0.430	0.430
DREB2A	RPL15	3702.AT5G05410.1	3702.AT3G25920.1	0	0	0	0	0	0.500	0	0	0.499
DREB2A	ICE1	3702.AT5G05410.1	3702.AT3G26744.1	0	0	0	0	0	0	0	0.594	0.594
DREB2A	KIN11	3702.AT5G05410.1	3702.AT3G29160.1	0	0	0	0	0	0	0	0.549	0.549
DREB2A	ZAT7	3702.AT5G05410.1	3702.AT3G46090.1	0	0	0	0	0.140	0	0	0.340	0.408
DREB2A	PTAC16	3702.AT5G05410.1	3702.AT3G46780.1	0	0	0	0	0	0.500	0	0	0.499
DREB2A	NAC062	3702.AT5G05410.1	3702.AT3G49530.1	0	0	0	0	0.207	0	0	0.340	0.454
DREB2A	SNRK2.2	3702.AT5G05410.1	3702.AT3G50500.2	0	0	0	0	0	0	0	0.442	0.442
DREB2A	PAD1	3702.AT5G05410.1	3702.AT3G51260.1	0	0	0	0	0	0.500	0	0	0.499
DREB2A	HSFA7A	3702.AT5G05410.1	3702.AT3G51910.1	0	0	0	0	0	0	0	0.594	0.594
DREB2A	LOS4	3702.AT5G05410.1	3702.AT3G53110.1	0	0	0	0	0	0	0	0.434	0.434
DREB2A	HSF1	3702.AT5G05410.1	3702.AT4G17750.1	0	0	0	0	0	0	0	0.770	0.770
DREB2A	PYR1	3702.AT5G05410.1	3702.AT4G17870.1	0	0	0	0	0	0	0	0.464	0.463
DREB2A	HSFA4A	3702.AT5G05410.1	3702.AT4G18880.1	0	0	0	0	0.203	0	0	0.635	0.696
DREB2A	HSA32	3702.AT5G05410.1	3702.AT4G21320.1	0	0	0	0	0	0	0	0.417	0.416
DREB2A	RD26	3702.AT5G05410.1	3702.AT4G27410.3	0	0	0	0	0.166	0	0	0.641	0.688
DREB2A	ISI1	3702.AT5G05410.1	3702.AT4G27750.1	0	0	0	0	0	0.500	0	0	0.499
DREB2A	NINJA	3702.AT5G05410.1	3702.AT4G28910.2	0	0	0	0	0	0.500	0	0	0.499
DREB2A	OST1	3702.AT5G05410.1	3702.AT4G33950.1	0	0	0	0	0	0	0	0.520	0.520
DREB2A	HSF4	3702.AT5G05410.1	3702.AT4G36990.1	0	0	0	0	0.149	0	0	0.662	0.700
DREB2A	HSFA3	3702.AT5G05410.1	3702.AT5G03720.1	0	0	0	0	0.086	0	0	0.951	0.953
DREB2A	ZAT6	3702.AT5G05410.1	3702.AT5G04340.1	0	0	0	0	0.500	0	0	0.543	0.761
DREB2A	NAC096	3702.AT5G05410.1	3702.AT5G46590.1	0	0	0	0	0	0	0	0.426	0.426
DREB2A	HSP17.6A	3702.AT5G05410.1	3702.AT5G12030.1	0	0	0	0	0.168	0	0	0.340	0.427
DREB2A	HSP90.1	3702.AT5G05410.1	3702.AT5G52640.1	0	0	0	0	0.118	0	0	0.387	0.436
DREB2A	MYBR1	3702.AT5G05410.1	3702.AT5G67300.1	0	0	0	0	0.137	0	0	0.376	0.438
DREB2A	HSP18.2	3702.AT5G05410.1	3702.AT5G59720.1	0	0	0	0	0	0	0	0.441	0.441
DREB2A	NHX1	3702.AT5G05410.1	3702.AT5G27150.1	0	0	0	0	0	0	0	0.446	0.446
DREB2A	SRO5	3702.AT5G05410.1	3702.AT5G62520.1	0	0	0	0	0.190	0	0	0.372	0.469
DREB2A	SNRK2.3	3702.AT5G05410.1	3702.AT5G66880.1	0	0	0	0	0.112	0	0	0.428	0.470
DREB2A	NAC102	3702.AT5G05410.1	3702.AT5G63790.1	0	0	0	0	0.226	0	0	0.374	0.494
DREB2A	NUFIP	3702.AT5G05410.1	3702.AT5G18440.2	0	0	0	0	0	0.500	0	0	0.499
DREB2A	TAF4	3702.AT5G05410.1	3702.AT5G43130.2	0	0	0	0	0	0	0	0.508	0.508
DREB2A	PRH75	3702.AT5G05410.1	3702.AT5G62190.1	0	0	0	0	0	0	0	0.517	0.517
DREB2A	HSFA6A	3702.AT5G05410.1	3702.AT5G43840.1	0	0	0	0	0	0	0	0.519	0.519
DREB2A	SOS2	3702.AT5G05410.1	3702.AT5G35410.1	0	0	0	0	0	0	0	0.549	0.549
DREB2A	SIZ1	3702.AT5G05410.1	3702.AT5G60410.2	0	0	0	0	0	0	0	0.550	0.550
DREB2A	SOS3	3702.AT5G05410.1	3702.AT5G24270.2	0	0	0	0	0	0	0	0.589	0.589
DREB2A	HSFA9	3702.AT5G05410.1	3702.AT5G54070.1	0	0	0	0	0	0	0	0.591	0.591
DREB2A	KIN2	3702.AT5G05410.1	3702.AT5G15970.1	0	0	0	0	0	0	0	0.593	0.593
DREB2A	HSF3	3702.AT5G05410.1	3702.AT5G16820.2	0	0	0	0	0	0	0	0.656	0.656
DREB2A	ERD1	3702.AT5G05410.1	3702.AT5G51070.1	0	0	0	0	0.163	0	0	0.636	0.682
DREB2A	HSFB2A	3702.AT5G05410.1	3702.AT5G62020.1	0	0	0	0	0.206	0	0	0.621	0.686
DREB2A	RD22	3702.AT5G05410.1	3702.AT5G25610.1	0	0	0	0	0	0	0	0.803	0.803
DREB2A	RHL41	3702.AT5G05410.1	3702.AT5G59820.1	0	0	0	0	0.649	0	0	0.637	0.867
DREB2A	LTI65	3702.AT5G05410.1	3702.AT5G52300.1	0	0	0	0	0	0	0	0.904	0.904
DREB2A	LTI78	3702.AT5G05410.1	3702.AT5G52310.1	0	0	0	0	0	0	0	0.934	0.934
DRIP1	HSFA3	3702.AT1G06770.1	3702.AT5G03720.1	0	0	0	0	0	0.043	0	0.426	0.427
DRIP1	RCD1	3702.AT1G06770.1	3702.AT1G32230.1	0	0	0	0	0	0	0	0.482	0.482
DRIP1	HOS1	3702.AT1G06770.1	3702.AT2G39810.1	0	0	0	0	0	0	0	0.658	0.658
DRIP1	PFT1	3702.AT1G06770.1	3702.AT1G25540.1	0	0	0	0	0	0.600	0	0.368	0.736
DRIP2	PFT1	3702.AT2G30580.1	3702.AT1G25540.1	0	0	0	0	0	0.600	0	0.252	0.688
DRIP2	HOS1	3702.AT2G30580.1	3702.AT2G39810.1	0	0	0	0	0	0	0	0.550	0.550
ECHID	ERD10	3702.AT1G60550.1	3702.AT1G20450.1	0	0	0	0	0	0	0	0.860	0.860
ECHID	P5CS1	3702.AT1G60550.1	3702.AT2G39800.1	0.173	0	0	0	0	0	0	0.392	0.475
ECHID	RPL15	3702.AT1G60550.1	3702.AT3G25920.1	0	0	0	0	0.412	0.267	0	0	0.550
EMB1586	HSP90.1	3702.AT1G12770.1	3702.AT5G52640.1	0	0	0	0	0.056	0.148	0.132	0.243	0.400
EMB1586	ERD10	3702.AT1G12770.1	3702.AT1G20450.1	0	0	0	0	0	0	0	0.417	0.416
EMB1586	PRH75	3702.AT1G12770.1	3702.AT5G62190.1	0	0	0.444	0.632	0.123	0	0	0.653	0.432
EMB1586	LOS4	3702.AT1G12770.1	3702.AT3G53110.1	0	0	0.447	0.638	0.081	0.067	0	0.824	0.466
EMB1586	emb1507	3702.AT1G12770.1	3702.AT1G20960.1	0	0	0	0	0.047	0.129	0.253	0.330	0.528
EMB1586	PAD1	3702.AT1G12770.1	3702.AT3G51260.1	0	0	0	0	0.126	0.510	0	0.106	0.583
ERD1	NAC019	3702.AT5G51070.1	3702.AT1G52890.1	0	0	0	0	0.169	0	0	0.755	0.787
ERD1	bZIP	3702.AT5G51070.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.441	0.441
ERD1	ZFHD1	3702.AT5G51070.1	3702.AT1G69600.1	0	0	0	0	0	0	0	0.644	0.644
ERD1	RD20	3702.AT5G51070.1	3702.AT2G33380.1	0	0	0	0	0.058	0	0	0.479	0.489
ERD1	P5CS1	3702.AT5G51070.1	3702.AT2G39800.1	0.087	0	0	0	0	0	0	0.477	0.502
ERD1	MYB2	3702.AT5G51070.1	3702.AT2G47190.1	0	0	0	0	0.174	0	0	0.341	0.432
ERD1	NAC053	3702.AT5G51070.1	3702.AT3G10500.1	0	0	0	0	0.174	0	0	0.343	0.434
ERD1	HSP70	3702.AT5G51070.1	3702.AT3G12580.1	0.058	0	0	0	0.216	0.183	0	0.621	0.741
ERD1	NCED3	3702.AT5G51070.1	3702.AT3G14440.1	0	0	0	0	0	0	0	0.557	0.557
ERD1	MBF1C	3702.AT5G51070.1	3702.AT3G24500.1	0	0	0	0	0.165	0	0	0.413	0.488
ERD1	ZAT7	3702.AT5G51070.1	3702.AT3G46090.1	0	0	0	0	0.077	0.500	0	0	0.518
ERD1	RD26	3702.AT5G51070.1	3702.AT4G27410.3	0	0	0	0	0.151	0	0	0.746	0.775
ERD1	RD22	3702.AT5G51070.1	3702.AT5G25610.1	0	0	0	0	0	0	0	0.700	0.700
ERD1	SOS2	3702.AT5G51070.1	3702.AT5G35410.1	0	0	0	0	0	0	0	0.465	0.465
ERD1	NAC096	3702.AT5G51070.1	3702.AT5G46590.1	0	0	0	0	0	0	0	0.594	0.594
ERD1	HSP90.1	3702.AT5G51070.1	3702.AT5G52640.1	0.073	0	0	0	0.212	0.069	0	0.270	0.437
ERD1	LTI65	3702.AT5G51070.1	3702.AT5G52300.1	0	0	0	0	0	0	0	0.629	0.629
ERD1	LTI78	3702.AT5G51070.1	3702.AT5G52310.1	0	0	0	0	0	0	0	0.640	0.640
ERD10	NHX1	3702.AT1G20450.1	3702.AT5G27150.1	0	0	0	0	0	0	0	0.402	0.402
ERD10	P5CS1	3702.AT1G20450.1	3702.AT2G39800.1	0	0	0	0	0.167	0	0	0.315	0.405
ERD10	RD26	3702.AT1G20450.1	3702.AT4G27410.3	0	0	0	0	0.181	0	0	0.308	0.409
ERD10	LOS4	3702.AT1G20450.1	3702.AT3G53110.1	0	0	0	0	0	0	0	0.417	0.416
ERD10	PRH75	3702.AT1G20450.1	3702.AT5G62190.1	0	0	0	0	0	0	0	0.446	0.446
ERD10	RD22	3702.AT1G20450.1	3702.AT5G25610.1	0	0	0	0	0.111	0	0	0.592	0.621
ERD10	RD20	3702.AT1G20450.1	3702.AT2G33380.1	0	0	0	0	0.204	0	0	0.565	0.638
ERD10	LTI65	3702.AT1G20450.1	3702.AT5G52300.1	0	0	0	0	0.100	0	0	0.633	0.655
ERD10	KIN2	3702.AT1G20450.1	3702.AT5G15970.1	0	0	0	0	0.219	0	0	0.754	0.799
ERD10	LTI78	3702.AT1G20450.1	3702.AT5G52310.1	0	0	0	0	0.781	0	0	0.848	0.965
FBS1	STZ	3702.AT1G61340.2	3702.AT1G27730.1	0	0	0	0	0.661	0	0	0	0.661
FBS1	MYB15	3702.AT1G61340.2	3702.AT3G23250.1	0	0	0	0	0.403	0	0	0	0.403
FBS1	ZAT6	3702.AT1G61340.2	3702.AT5G04340.1	0	0	0	0	0.441	0	0	0	0.441
FBS1	WRKY46	3702.AT1G61340.2	3702.AT2G46400.1	0	0	0	0	0.410	0	0	0.164	0.485
FBS1	WRKY33	3702.AT1G61340.2	3702.AT2G38470.1	0	0	0	0	0.484	0	0	0.129	0.531
FBS1	WRKY40	3702.AT1G61340.2	3702.AT1G80840.1	0	0	0	0	0.584	0	0	0	0.584
FBS1	RHL41	3702.AT1G61340.2	3702.AT5G59820.1	0	0	0	0	0.645	0	0	0	0.645
FBS1	NAC062	3702.AT1G61340.2	3702.AT3G49530.1	0	0	0	0	0.592	0	0	0.271	0.689
GolS1	XYL1	3702.AT2G47180.1	3702.AT1G68560.1	0	0	0	0	0.056	0	0.450	0.054	0.465
GolS1	HSP101	3702.AT2G47180.1	3702.AT1G74310.1	0	0	0	0	0.155	0	0	0.592	0.640
GolS1	HSFA2	3702.AT2G47180.1	3702.AT2G26150.1	0	0	0	0	0.100	0	0	0.749	0.764
GolS1	RD20	3702.AT2G47180.1	3702.AT2G33380.1	0	0	0	0	0.157	0	0	0.505	0.565
GolS1	RD26	3702.AT2G47180.1	3702.AT4G27410.3	0	0	0	0	0.155	0	0	0.341	0.419
GolS1	HSFA4A	3702.AT2G47180.1	3702.AT4G18880.1	0	0	0	0	0	0	0	0.426	0.426
GolS1	HSP17.6A	3702.AT2G47180.1	3702.AT5G12030.1	0	0	0	0	0.141	0	0	0.410	0.471
GolS1	MBF1C	3702.AT2G47180.1	3702.AT3G24500.1	0	0	0	0	0.155	0	0	0.434	0.501
GolS1	HSP70	3702.AT2G47180.1	3702.AT3G12580.1	0	0	0	0	0.181	0	0	0.429	0.512
GolS1	HSP18.2	3702.AT2G47180.1	3702.AT5G59720.1	0	0	0	0	0.076	0	0	0.565	0.580
GolS1	HSF3	3702.AT2G47180.1	3702.AT5G16820.2	0	0	0	0	0	0	0	0.583	0.583
GolS1	HSF1	3702.AT2G47180.1	3702.AT4G17750.1	0	0	0	0	0	0	0	0.592	0.592
GolS1	HSFA3	3702.AT2G47180.1	3702.AT5G03720.1	0	0	0	0	0	0	0	0.601	0.601
HOS1	STZ	3702.AT2G39810.1	3702.AT1G27730.1	0	0	0	0	0	0	0	0.548	0.548
HOS1	RHL41	3702.AT2G39810.1	3702.AT5G59820.1	0	0	0	0	0	0	0	0.499	0.499
HOS1	LOS4	3702.AT2G39810.1	3702.AT3G53110.1	0	0	0	0	0	0	0	0.606	0.606
HOS1	SNRK2.2	3702.AT2G39810.1	3702.AT3G50500.2	0	0	0	0	0	0	0	0.612	0.612
HOS1	SNRK2.3	3702.AT2G39810.1	3702.AT5G66880.1	0	0	0	0	0	0	0	0.612	0.612
HOS1	LTI78	3702.AT2G39810.1	3702.AT5G52310.1	0	0	0	0	0	0	0	0.615	0.615
HOS1	OST1	3702.AT2G39810.1	3702.AT4G33950.1	0	0	0	0	0	0.501	0	0.633	0.809
HOS1	MYB15	3702.AT2G39810.1	3702.AT3G23250.1	0	0	0	0	0	0	0	0.875	0.875
HOS1	SIZ1	3702.AT2G39810.1	3702.AT5G60410.2	0	0	0	0	0	0	0	0.933	0.934
HOS1	ICE1	3702.AT2G39810.1	3702.AT3G26744.1	0	0	0	0	0	0.818	0	0.981	0.996
HSA32	HSP101	3702.AT4G21320.1	3702.AT1G74310.1	0	0	0	0	0.342	0	0	0.918	0.944
HSA32	HSFA2	3702.AT4G21320.1	3702.AT2G26150.1	0	0	0	0	0.206	0	0	0.900	0.917
HSA32	HSP70	3702.AT4G21320.1	3702.AT3G12580.1	0	0	0	0	0.214	0	0	0.656	0.718
HSA32	MBF1C	3702.AT4G21320.1	3702.AT3G24500.1	0	0	0	0	0.275	0	0	0.428	0.568
HSA32	HSFA7A	3702.AT4G21320.1	3702.AT3G51910.1	0	0	0	0	0.109	0	0	0.499	0.534
HSA32	HSF1	3702.AT4G21320.1	3702.AT4G17750.1	0	0	0	0	0	0	0	0.545	0.545
HSA32	HSFA6A	3702.AT4G21320.1	3702.AT5G43840.1	0	0	0	0	0	0	0	0.441	0.441
HSA32	HSF3	3702.AT4G21320.1	3702.AT5G16820.2	0	0	0	0	0	0	0	0.441	0.441
HSA32	HSF4	3702.AT4G21320.1	3702.AT4G36990.1	0	0	0	0	0	0	0	0.593	0.593
HSA32	HSFA3	3702.AT4G21320.1	3702.AT5G03720.1	0	0	0	0	0.164	0	0	0.615	0.664
HSA32	HSP90.1	3702.AT4G21320.1	3702.AT5G52640.1	0	0	0	0	0.220	0	0	0.628	0.697
HSA32	HSP18.2	3702.AT4G21320.1	3702.AT5G59720.1	0	0	0	0	0.216	0	0	0.637	0.703
HSA32	HSP17.6A	3702.AT4G21320.1	3702.AT5G12030.1	0	0	0	0	0.353	0	0	0.636	0.754
HSF1	NF-YC10	3702.AT4G17750.1	3702.AT1G07980.1	0	0	0	0	0	0.053	0	0.483	0.490
HSF1	bZIP	3702.AT4G17750.1	3702.AT1G68880.1	0	0	0	0	0	0	0	0.625	0.625
HSF1	HSP101	3702.AT4G17750.1	3702.AT1G74310.1	0	0	0	0	0	0	0	0.830	0.830
HSF1	HSFA2	3702.AT4G17750.1	3702.AT2G26150.1	0	0	0	0.894	0	0.490	0	0.977	0.542
HSF1	HSP70	3702.AT4G17750.1	3702.AT3G12580.1	0	0	0	0	0	0.598	0.389	0.956	0.988
HSF1	MBF1C	3702.AT4G17750.1	3702.AT3G24500.1	0	0	0	0	0	0	0	0.642	0.642
HSF1	RHL41	3702.AT4G17750.1	3702.AT5G59820.1	0	0	0	0	0	0.062	0	0.441	0.453
